code,name,level,parent_code,account_type,full_path
41110403,ح / دائنة - تأمينات للغير - تأمين نهائى استثمارى,6,41110400,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جارى دائنة تحت التسوية - تأمينات للغير / ح / دائنة - تأمينات للغير - تأمين نهائى استثمارى
41110404,ح / دائنة - تأمينات للغير - تأمين ضمان أعمال جارى,6,41110400,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جارى دائنة تحت التسوية - تأمينات للغير / ح / دائنة - تأمينات للغير - تأمين ضمان أعمال جارى
41110405,ح / دائنة - تأمينات للغير - تأمين ضمان أعمال استثمارى,6,41110400,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جارى دائنة تحت التسوية - تأمينات للغير / ح / دائنة - تأمينات للغير - تأمين ضمان أعمال استثمارى
41110499,ح / دائنة - تأمينات للغير - متنوعة أخرى,6,41110400,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جارى دائنة تحت التسوية - تأمينات للغير / ح / دائنة - تأمينات للغير - متنوعة أخرى
41110500,جارى دائنة تحت التسوية - شيكات وحوالات وأوامر دفع,5,41110000,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جارى دائنة تحت التسوية - شيكات وحوالات وأوامر دفع
41110501,ح / شيكات بنك مركزى - أجور وتعويضات العاملين,6,41110500,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جارى دائنة تحت التسوية - شيكات وحوالات وأوامر دفع / ح / شيكات بنك مركزى - أجور وتعويضات العاملين
41110502,ح / شيكات بنك مركزى - شراء السلع والخدمات,6,41110500,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جارى دائنة تحت التسوية - شيكات وحوالات وأوامر دفع / ح / شيكات بنك مركزى - شراء السلع والخدمات
41110503,ح / شيكات بنك مركزى - الفوائد,6,41110500,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جارى دائنة تحت التسوية - شيكات وحوالات وأوامر دفع / ح / شيكات بنك مركزى - الفوائد
41110504,ح / شيكات بنك مركزى - الدعم والمنح والمزايا الاجتماعية,6,41110500,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جارى دائنة تحت التسوية - شيكات وحوالات وأوامر دفع / ح / شيكات بنك مركزى - الدعم والمنح والمزايا الاجتماعية
41110505,ح / شيكات بنك مركزى - المصروفات الأخرى,6,41110500,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جارى دائنة تحت التسوية - شيكات وحوالات وأوامر دفع / ح / شيكات بنك مركزى - المصروفات الأخرى
41110506,ح / شيكات بنك مركزى - شراء الأصول غير المالية,6,41110500,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جارى دائنة تحت التسوية - شيكات وحوالات وأوامر دفع / ح / شيكات بنك مركزى - شراء الأصول غير المالية
41110507,ح / شيكات بنك مركزى - حيازة الأصول المالية,6,41110500,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جارى دائنة تحت التسوية - شيكات وحوالات وأوامر دفع / ح / شيكات بنك مركزى - حيازة الأصول المالية
41110508,ح / شيكات بنك مركزى - سداد القروض,6,41110500,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جارى دائنة تحت التسوية - شيكات وحوالات وأوامر دفع / ح / شيكات بنك مركزى - سداد القروض
41110509,ح / شيكات بنك مركزى - جارى,6,41110500,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جارى دائنة تحت التسوية - شيكات وحوالات وأوامر دفع / ح / شيكات بنك مركزى - جارى
41110510,ح / شيكات بنك مركزى - الضرائب,6,41110500,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جارى دائنة تحت التسوية - شيكات وحوالات وأوامر دفع / ح / شيكات بنك مركزى - الضرائب
41110511,ح / شيكات بنك مركزى - المنح,6,41110500,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جارى دائنة تحت التسوية - شيكات وحوالات وأوامر دفع / ح / شيكات بنك مركزى - المنح
41110512,ح / شيكات بنك مركزى - الإيرادات الأخرى,6,41110500,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جارى دائنة تحت التسوية - شيكات وحوالات وأوامر دفع / ح / شيكات بنك مركزى - الإيرادات الأخرى
41110513,ح / شيكات بنك مركزى - متحصلات الاقراض ومبيعات الأصول المالية,6,41110500,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جارى دائنة تحت التسوية - شيكات وحوالات وأوامر دفع / ح / شيكات بنك مركزى - متحصلات الاقراض ومبيعات الأصول المالية
41110514,ح / شيكات بنك مركزى - الاقتراض واصدار الأوراق المالية بخلاف الأسهم,6,41110500,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جارى دائنة تحت التسوية - شيكات وحوالات وأوامر دفع / ح / شيكات بنك مركزى - الاقتراض واصدار الأوراق المالية بخلاف الأسهم
41110515,ح / شيكات بنك الاستثمار,6,41110500,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جارى دائنة تحت التسوية - شيكات وحوالات وأوامر دفع / ح / شيكات بنك الاستثمار
41110516,ح / حوالات بريدية,6,41110500,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جارى دائنة تحت التسوية - شيكات وحوالات وأوامر دفع / ح / حوالات بريدية
41110517,ح / أوامر الدفع المرسلة,6,41110500,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جارى دائنة تحت التسوية - شيكات وحوالات وأوامر دفع / ح / أوامر الدفع المرسلة
41110600,جارى دائنة تحت التسوية - نقابات وروابط,5,41110000,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جارى دائنة تحت التسوية - نقابات وروابط
41110601,ح / دائنة - نقابة المهن الهندسية,6,41110600,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جارى دائنة تحت التسوية - نقابات وروابط / ح / دائنة - نقابة المهن الهندسية
41110602,ح / دائنة - نقابة المهن التطبيقية,6,41110600,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جارى دائنة تحت التسوية - نقابات وروابط / ح / دائنة - نقابة المهن التطبيقية
41110603,ح / دائنة - نقابة مصممى الفنون,6,41110600,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جارى دائنة تحت التسوية - نقابات وروابط / ح / دائنة - نقابة مصممى الفنون
41110699,ح / دائنة - نقابات وروابط أخرى,6,41110600,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جارى دائنة تحت التسوية - نقابات وروابط / ح / دائنة - نقابات وروابط أخرى
41110700,جارى دائنة تحت التسوية - الوحدة الحسابية المركزية,5,41110000,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جارى دائنة تحت التسوية - الوحدة الحسابية المركزية
41110701,ح / دائنة الوحدة الحسابية المركزية لنظام حساب الخزانة الموحد,6,41110700,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جارى دائنة تحت التسوية - الوحدة الحسابية المركزية / ح / دائنة الوحدة الحسابية المركزية لنظام حساب الخزانة الموحد
41110800,جاري دائنة تحت التسوية - متنوعة,5,41110000,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جاري دائنة تحت التسوية - متنوعة
41110801,ح/ دائنة - مرتجع مهايا,6,41110800,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جاري دائنة تحت التسوية - متنوعة / ح/ دائنة - مرتجع مهايا
41110802,ح/ دائنة - حجوزات,6,41110800,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جاري دائنة تحت التسوية - متنوعة / ح/ دائنة - حجوزات
41110803,ح/ دائنة - تعويضات,6,41110800,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جاري دائنة تحت التسوية - متنوعة / ح/ دائنة - تعويضات
41110804,ح/ دائنة تحت التسوية - طرف (جهات/أفراد),6,41110800,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جاري دائنة تحت التسوية - متنوعة / ح/ دائنة تحت التسوية - طرف (جهات/أفراد)
41110805,ح/ دائنة - مباغ مضافة بالخطأ بنك مركزى,6,41110800,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جاري دائنة تحت التسوية - متنوعة / ح/ دائنة - مباغ مضافة بالخطأ بنك مركزى
41110806,ح/ دائنة - مبالغ مضافة بالخطأ بنك الاستثمار,6,41110800,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جاري دائنة تحت التسوية - متنوعة / ح/ دائنة - مبالغ مضافة بالخطأ بنك الاستثمار
41110807,ح/ دائنة تحت التسوية - مبالغ مضافة بالخطأ طرف الوحدة الحسابية المركزية,6,41110800,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جاري دائنة تحت التسوية - متنوعة / ح/ دائنة تحت التسوية - مبالغ مضافة بالخطأ طرف الوحدة الحسابية المركزية
41110808,ح/ دائنة تحت التسوية - طرف وزارة المالية,6,41110800,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جاري دائنة تحت التسوية - متنوعة / ح/ دائنة تحت التسوية - طرف وزارة المالية
41110809,ح / دائنة - فائض مرحل,6,41110800,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جاري دائنة تحت التسوية - متنوعة / ح / دائنة - فائض مرحل
41110810,ح / دائنة (منح / تبرعات),6,41110800,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جاري دائنة تحت التسوية - متنوعة / ح / دائنة (منح / تبرعات)
41110811,ح / دائنة تحت التسوية - حسابات وصناديق خاصة,6,41110800,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جاري دائنة تحت التسوية - متنوعة / ح / دائنة تحت التسوية - حسابات وصناديق خاصة
41110812,ح / دائنة تحت التسوية - جاري التصفية,6,41110800,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جاري دائنة تحت التسوية - متنوعة / ح / دائنة تحت التسوية - جاري التصفية
41110813,ح / دائنة - محصل بمعرفة جهات,6,41110800,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جاري دائنة تحت التسوية - متنوعة / ح / دائنة - محصل بمعرفة جهات
41110814,ح / دائنة جهات إستثماري,6,41110800,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جاري دائنة تحت التسوية - متنوعة / ح / دائنة جهات إستثماري
41110815,ح / دائنة تحت التسوية مقابل إعادة الشئ لأصلة,6,41110800,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جاري دائنة تحت التسوية - متنوعة / ح / دائنة تحت التسوية مقابل إعادة الشئ لأصلة
41110816,غرامات التصالح فى مخلفات البناء وتقنين أوضاعها(جدية تصالح),6,41110800,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جاري دائنة تحت التسوية - متنوعة / غرامات التصالح فى مخلفات البناء وتقنين أوضاعها(جدية تصالح)
41110817,إشغالات طرح النهر,6,41110800,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جاري دائنة تحت التسوية - متنوعة / إشغالات طرح النهر
41110818,المبالغ الزائدة عن الحد الأقصى للاجور,6,41110800,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جاري دائنة تحت التسوية - متنوعة / المبالغ الزائدة عن الحد الأقصى للاجور
41110819,صندوق تكريم شهداء وضحايا ومفقودى ومصابى العمليات الحربية والارهابية والأمنية واسرهم /ضريبة الطابع,6,41110800,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جاري دائنة تحت التسوية - متنوعة / صندوق تكريم شهداء وضحايا ومفقودى ومصابى العمليات الحربية والارهابية والأمنية واسرهم /ضريبة الطابع
41110820,صندوق تكريم شهداء وضحايا ومفقودى ومصابى العمليات الحربية والارهابية والأمنية واسرهم /المشاركة المجتمعية,6,41110800,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جاري دائنة تحت التسوية - متنوعة / صندوق تكريم شهداء وضحايا ومفقودى ومصابى العمليات الحربية والارهابية والأمنية واسرهم /المشاركة المجتمعية
41110821,غرامات التصالح في مخلفات البناء وتقنين أوضاعها (نهائي على دفعة واحدة),6,41110800,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جاري دائنة تحت التسوية - متنوعة / غرامات التصالح في مخلفات البناء وتقنين أوضاعها (نهائي على دفعة واحدة)
41110822,غرامات التصالح في مخلفات البناء وتقنين أوضاعها (أقساط),6,41110800,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جاري دائنة تحت التسوية - متنوعة / غرامات التصالح في مخلفات البناء وتقنين أوضاعها (أقساط)
41110823,مستحقات صندوق الإسكان الاجتماعي لدى الجهات,6,41110800,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جاري دائنة تحت التسوية - متنوعة / مستحقات صندوق الإسكان الاجتماعي لدى الجهات
41110824,متحصلات الكترونية عن أذون تسوية,6,41110800,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جاري دائنة تحت التسوية - متنوعة / متحصلات الكترونية عن أذون تسوية
41110825,متحصلات الكترونية اخرى,6,41110800,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جاري دائنة تحت التسوية - متنوعة / متحصلات الكترونية اخرى
41110826,حسابات مركزية,6,41110800,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جاري دائنة تحت التسوية - متنوعة / حسابات مركزية
41110827,دائنة-قروض,6,41110800,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جاري دائنة تحت التسوية - متنوعة / دائنة-قروض
41110828,دائنة-ارباب عهد,6,41110800,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جاري دائنة تحت التسوية - متنوعة / دائنة-ارباب عهد
41110829,دائنة-مبادرات وبرامج,6,41110800,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جاري دائنة تحت التسوية - متنوعة / دائنة-مبادرات وبرامج
41110830,دائنة-جهات حكومية,6,41110800,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جاري دائنة تحت التسوية - متنوعة / دائنة-جهات حكومية
41110831,دائنة-جهات غير حكومية,6,41110800,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جاري دائنة تحت التسوية - متنوعة / دائنة-جهات غير حكومية
41110832,دائنة-افراد,6,41110800,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جاري دائنة تحت التسوية - متنوعة / دائنة-افراد
41110833,دائنة-علاج علي نفقة الدولة,6,41110800,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جاري دائنة تحت التسوية - متنوعة / دائنة-علاج علي نفقة الدولة
41110834,دائنة-مقابل حق الانتفاع بالمساكن الحكومية,6,41110800,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جاري دائنة تحت التسوية - متنوعة / دائنة-مقابل حق الانتفاع بالمساكن الحكومية
41110835,دائنة-معاشات منتدبين,6,41110800,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جاري دائنة تحت التسوية - متنوعة / دائنة-معاشات منتدبين
41110899,ح/ دائنة - متنوعة أخرى,6,41110800,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / جاري دائنة تحت التسوية - متنوعة / ح/ دائنة - متنوعة أخرى
41110900,اوامر الدفع المرسلة -  الوحدة الحسابية المركزية لوزارة المالية,5,41110000,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / اوامر الدفع المرسلة -  الوحدة الحسابية المركزية لوزارة المالية
41110901,اوامر الدفع المرسلة - الاجور وتعويضات العاملين,6,41110900,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / اوامر الدفع المرسلة -  الوحدة الحسابية المركزية لوزارة المالية / اوامر الدفع المرسلة - الاجور وتعويضات العاملين
41110902,اوامر الدفع المرسلة - شراء السلع و الخدمات,6,41110900,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / اوامر الدفع المرسلة -  الوحدة الحسابية المركزية لوزارة المالية / اوامر الدفع المرسلة - شراء السلع و الخدمات
41110903,اوامر الدفع المرسلة - الفوائد,6,41110900,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / اوامر الدفع المرسلة -  الوحدة الحسابية المركزية لوزارة المالية / اوامر الدفع المرسلة - الفوائد
41110904,اوامر الدفع المرسلة - الدعم والمنح والمزايا الاجتماعية,6,41110900,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / اوامر الدفع المرسلة -  الوحدة الحسابية المركزية لوزارة المالية / اوامر الدفع المرسلة - الدعم والمنح والمزايا الاجتماعية
41110905,اوامر الدفع المرسلة - المصروفات الاخرى,6,41110900,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / اوامر الدفع المرسلة -  الوحدة الحسابية المركزية لوزارة المالية / اوامر الدفع المرسلة - المصروفات الاخرى
41110906,"""اومر الدفع المرسلة - شراء الاصول غير المالية ""الاستثمارات",6,41110900,liability_non_current,"لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / اوامر الدفع المرسلة -  الوحدة الحسابية المركزية لوزارة المالية / ""اومر الدفع المرسلة - شراء الاصول غير المالية ""الاستثمارات"
41110907,اوامر الدفع المرسلة - حيازة الاصول المالية المحلية و الاجنبية,6,41110900,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / اوامر الدفع المرسلة -  الوحدة الحسابية المركزية لوزارة المالية / اوامر الدفع المرسلة - حيازة الاصول المالية المحلية و الاجنبية
41110908,اوامر الدفع المرسلة - سداد القروض المحلية والاجنبية,6,41110900,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / اوامر الدفع المرسلة -  الوحدة الحسابية المركزية لوزارة المالية / اوامر الدفع المرسلة - سداد القروض المحلية والاجنبية
41110909,اوامر الدفع المرسلة - الضرائب,6,41110900,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / اوامر الدفع المرسلة -  الوحدة الحسابية المركزية لوزارة المالية / اوامر الدفع المرسلة - الضرائب
41110910,اوامر الدفع المرسلة - المنح,6,41110900,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / اوامر الدفع المرسلة -  الوحدة الحسابية المركزية لوزارة المالية / اوامر الدفع المرسلة - المنح
41110911,اوامر الدفع المرسلة - الايرادات الاخرى,6,41110900,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / اوامر الدفع المرسلة -  الوحدة الحسابية المركزية لوزارة المالية / اوامر الدفع المرسلة - الايرادات الاخرى
41110912,اوامر الدفع المرسلة - المتحصلات من الاقراض ومبيعات الاصول المالية,6,41110900,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / اوامر الدفع المرسلة -  الوحدة الحسابية المركزية لوزارة المالية / اوامر الدفع المرسلة - المتحصلات من الاقراض ومبيعات الاصول المالية
41110913,اوامر الدفع المرسلة - الاقتراض و اصدار الاوراق المالية,6,41110900,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / اوامر الدفع المرسلة -  الوحدة الحسابية المركزية لوزارة المالية / اوامر الدفع المرسلة - الاقتراض و اصدار الاوراق المالية
41110914,اوامر الدفع المرسلة - المدينون,6,41110900,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / اوامر الدفع المرسلة -  الوحدة الحسابية المركزية لوزارة المالية / اوامر الدفع المرسلة - المدينون
41110915,اوامر الدفع المرسلة - الدائنون,6,41110900,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / اوامر الدفع المرسلة -  الوحدة الحسابية المركزية لوزارة المالية / اوامر الدفع المرسلة - الدائنون
41110916,اومر الدفع المرسلة - شراء الأصول غيرالمالية (حسابات خاصة / ذاتي ),6,41110900,liability_non_current,لخصوم / الالتزامات / لالتزامات / الحسابات الجارية الدائنة / اوامر الدفع المرسلة -  الوحدة الحسابية المركزية لوزارة المالية / اومر الدفع المرسلة - شراء الأصول غيرالمالية (حسابات خاصة / ذاتي )
51000101,urplus_Deficit,4,51000000,equity_unaffected,urplus_Deficit
52000101,eserve for Encumbrances,4,52000000,equity_unaffected,eserve for Encumbrances
52000201,iscellanous Clearing Account,4,52000000,equity_unaffected,iscellanous Clearing Account
90000000,الحسابات النظامية,1,,liability_non_current,الحسابات النظامية
91000000,الحسابات النظامية المدينة,2,90000000,asset_non_current,الحسابات النظامية / الحسابات النظامية المدينة
91100000,الحسابات النظامية المدينة,3,91000000,asset_non_current,الحسابات النظامية / الحسابات النظامية المدينة / الحسابات النظامية المدينة
91110000,المستخدم من القروض,4,91100000,asset_non_current,الحسابات النظامية / الحسابات النظامية المدينة / الحسابات النظامية المدينة / المستخدم من القروض
91110100,المستخدم من القروض المحلية (محلى),5,91110000,asset_non_current,الحسابات النظامية / الحسابات النظامية المدينة / الحسابات النظامية المدينة / المستخدم من القروض / المستخدم من القروض المحلية (محلى)
91110101,ح/ سندات البنك المركزى,6,91110100,asset_non_current,الحسابات النظامية / الحسابات النظامية المدينة / الحسابات النظامية المدينة / المستخدم من القروض / المستخدم من القروض المحلية (محلى) / ح/ سندات البنك المركزى
91110102,ح/ سندات الخزانة المصرية,6,91110100,asset_non_current,الحسابات النظامية / الحسابات النظامية المدينة / الحسابات النظامية المدينة / المستخدم من القروض / المستخدم من القروض المحلية (محلى) / ح/ سندات الخزانة المصرية
91110103,ح/ سندات صادرة مقابل عجز هيئة السلع التموينية,6,91110100,asset_non_current,الحسابات النظامية / الحسابات النظامية المدينة / الحسابات النظامية المدينة / المستخدم من القروض / المستخدم من القروض المحلية (محلى) / ح/ سندات صادرة مقابل عجز هيئة السلع التموينية
91110104,ح/ السندات الصادرة لزيادة رؤوس أموال البنوك,6,91110100,asset_non_current,الحسابات النظامية / الحسابات النظامية المدينة / الحسابات النظامية المدينة / المستخدم من القروض / المستخدم من القروض المحلية (محلى) / ح/ السندات الصادرة لزيادة رؤوس أموال البنوك
91110105,ح/ صكوك صندوقى التأمين الإجتماعى العجز الأكتوارى,6,91110100,asset_non_current,الحسابات النظامية / الحسابات النظامية المدينة / الحسابات النظامية المدينة / المستخدم من القروض / المستخدم من القروض المحلية (محلى) / ح/ صكوك صندوقى التأمين الإجتماعى العجز الأكتوارى
91110106,ح/ صكوك صندوقى التأمين الإجتماعى,6,91110100,asset_non_current,الحسابات النظامية / الحسابات النظامية المدينة / الحسابات النظامية المدينة / المستخدم من القروض / المستخدم من القروض المحلية (محلى) / ح/ صكوك صندوقى التأمين الإجتماعى
91110107,ح/ قروض متنوعة,6,91110100,asset_non_current,الحسابات النظامية / الحسابات النظامية المدينة / الحسابات النظامية المدينة / المستخدم من القروض / المستخدم من القروض المحلية (محلى) / ح/ قروض متنوعة
91110200,المستخدم من القروض الخارجية (خارجى),5,91110000,asset_non_current,الحسابات النظامية / الحسابات النظامية المدينة / الحسابات النظامية المدينة / المستخدم من القروض / المستخدم من القروض الخارجية (خارجى)
91110201,ح/ القروض الأمريكية,6,91110200,asset_non_current,الحسابات النظامية / الحسابات النظامية المدينة / الحسابات النظامية المدينة / المستخدم من القروض / المستخدم من القروض الخارجية (خارجى) / ح/ القروض الأمريكية
91110202,ح/ قروض هيئة التنمية الدولية,6,91110200,asset_non_current,الحسابات النظامية / الحسابات النظامية المدينة / الحسابات النظامية المدينة / المستخدم من القروض / المستخدم من القروض الخارجية (خارجى) / ح/ قروض هيئة التنمية الدولية
91110203,ح/ قروض البنك الدولى للإنشاء والتعمير,6,91110200,asset_non_current,الحسابات النظامية / الحسابات النظامية المدينة / الحسابات النظامية المدينة / المستخدم من القروض / المستخدم من القروض الخارجية (خارجى) / ح/ قروض البنك الدولى للإنشاء والتعمير
91110204,ح/ قروض بنك التنمية الافريقى,6,91110200,asset_non_current,الحسابات النظامية / الحسابات النظامية المدينة / الحسابات النظامية المدينة / المستخدم من القروض / المستخدم من القروض الخارجية (خارجى) / ح/ قروض بنك التنمية الافريقى
91110205,ح/ قروض البنك الاسلامى للتنمية,6,91110200,asset_non_current,الحسابات النظامية / الحسابات النظامية المدينة / الحسابات النظامية المدينة / المستخدم من القروض / المستخدم من القروض الخارجية (خارجى) / ح/ قروض البنك الاسلامى للتنمية
91110206,ح/ صندوق العربى للإنماء الاقتصادى والاجتماعى,6,91110200,asset_non_current,الحسابات النظامية / الحسابات النظامية المدينة / الحسابات النظامية المدينة / المستخدم من القروض / المستخدم من القروض الخارجية (خارجى) / ح/ صندوق العربى للإنماء الاقتصادى والاجتماعى
91110207,ح/ قروض الصندوق السعودى,6,91110200,asset_non_current,الحسابات النظامية / الحسابات النظامية المدينة / الحسابات النظامية المدينة / المستخدم من القروض / المستخدم من القروض الخارجية (خارجى) / ح/ قروض الصندوق السعودى
91110208,ح/ قروض صندوق أبو ظبى,6,91110200,asset_non_current,الحسابات النظامية / الحسابات النظامية المدينة / الحسابات النظامية المدينة / المستخدم من القروض / المستخدم من القروض الخارجية (خارجى) / ح/ قروض صندوق أبو ظبى
91110209,ح/ قروض الصندوق الكويتى,6,91110200,asset_non_current,الحسابات النظامية / الحسابات النظامية المدينة / الحسابات النظامية المدينة / المستخدم من القروض / المستخدم من القروض الخارجية (خارجى) / ح/ قروض الصندوق الكويتى
91110210,ح/ قروض صندوق التنمية الافريقى,6,91110200,asset_non_current,الحسابات النظامية / الحسابات النظامية المدينة / الحسابات النظامية المدينة / المستخدم من القروض / المستخدم من القروض الخارجية (خارجى) / ح/ قروض صندوق التنمية الافريقى
91110211,ح/ قروض الصندوق الدولى للتنمية الزراعية,6,91110200,asset_non_current,الحسابات النظامية / الحسابات النظامية المدينة / الحسابات النظامية المدينة / المستخدم من القروض / المستخدم من القروض الخارجية (خارجى) / ح/ قروض الصندوق الدولى للتنمية الزراعية
91110212,ح/ صندوق الاوبك للتنمية الدولية,6,91110200,asset_non_current,الحسابات النظامية / الحسابات النظامية المدينة / الحسابات النظامية المدينة / المستخدم من القروض / المستخدم من القروض الخارجية (خارجى) / ح/ صندوق الاوبك للتنمية الدولية
91110213,ح/ القروض الهولندية,6,91110200,asset_non_current,الحسابات النظامية / الحسابات النظامية المدينة / الحسابات النظامية المدينة / المستخدم من القروض / المستخدم من القروض الخارجية (خارجى) / ح/ القروض الهولندية
